Fecha,DMSSMASS_accum2d,SO2SMASS_accum3d,DUSMASS_accum7d,SSSMASS_accum4d,SO4SMASS_accum4d,OCSMASS_accum3d,TPRECMAX_accum3d,T2MMEAN_lag0d,Attentions
2009-02-20,9.550426538905768e-08,0.0030799633736844577,0.005547326169979093,0.06325353513215853,0.006848439003252082,0.011330140646370512,208.11640598509092,17.715880426970152,609.6050220005404
2009-02-21,8.276298230710537e-08,0.0031056374052202433,0.005738858739734862,0.06343739409122795,0.008723066339584178,0.011400252626881806,199.00353755680015,17.773598206264857,609.7056280260224
2009-02-22,7.115282235779127e-08,0.0031095462559191105,0.006141122021678542,0.06365098739819747,0.009176503776236059,0.0114729451884172,185.49054614026508,17.84317389729362,610.0115075437385
2009-02-23,6.195955464174145e-08,0.0031066692826807072,0.011107165745544566,0.06388593461544496,0.00927823209501587,0.011541624921408332,171.10878945859858,17.91612071829344,593.991429975675
2009-02-24,5.5388573426428884e-08,0.003107553911056297,0.014834757161352515,0.06415303358409452,0.009347375726245081,0.011588318132700517,158.5586054326598,17.98802252331839,501.8296489920975
2009-02-25,5.106672533124145e-08,0.0031108463037464672,0.014190750998211477,0.06476490951237006,0.00939574331129052,0.011617659098600035,148.93475176655983,18.054155991384732,331.2822938946111
2009-02-26,5.0021003384897905e-08,0.0031131886246121136,0.013613002791811596,0.0670788211101637,0.009429785067988554,0.011657129278271575,142.8655048066848,18.108348642832627,129.2324326103619
2009-02-27,5.377308748646349e-08,0.00310242752420575,0.013080272952065887,0.0714606180401219,0.009452966127138624,0.011912910446339508,140.8029519985059,18.152367396421702,50.30864744712812
2009-02-28,6.265216033715527e-08,0.003076817649888221,0.012580270139293338,0.07484726953469113,0.009469923687584094,0.014856745281204307,141.85857670617406,18.19306561517817,38.518889156550344
2009-03-01,7.505998374294146e-08,0.0030342139181711823,0.012102142787918296,0.07602548333526411,0.009485440193364949,0.015523542196200503,143.89950326641454,18.23511077385498,37.929826322440526
2009-03-02,8.822488492784338e-08,0.00297308319849819,0.011627143462991539,0.0761400653481238,0.009502895472571793,0.017997634616501546,144.6265189736675,18.273077818301413,37.56192781963832
2009-03-03,9.950617399214787e-08,0.002900924706361149,0.011130028596664555,0.0761400653481238,0.009523053256407708,0.01837962833280547,143.05794093310038,18.298978376068494,37.624276737089595
2009-03-04,1.0670076530399109e-07,0.0028386140741714088,0.01059175005978682,0.07689812780756403,0.009541945466814956,0.01837962833280547,139.31353318264695,18.322363343719907,39.451070473434754
2009-03-05,1.0811964995080383e-07,0.0027953285758491177,0.010006793443015404,0.08013255715597177,0.009551613366954337,0.018470433597977565,134.0142648044666,18.353492277190835,43.81152511837187
2009-03-06,1.0311575932766799e-07,0.0027702764988943355,0.00939861268998072,0.0845402436514951,0.009611391401403227,0.018767386855840548,127.77851274559141,18.392324510467574,50.756456370580366
2009-03-07,9.251946261544382e-08,0.002765793080136543,0.00884100073887212,0.08824667352375078,0.009945299631141814,0.01907176448748485,121.72381126362436,18.434889049054394,59.79348975178539
2009-03-08,7.902902379762803e-08,0.0027806962316364054,0.008436738717458663,0.09118800414949235,0.011039345213538219,0.01932702475061522,117.75489780346427,18.464435862409545,69.34485295040504
2009-03-09,6.677857209623358e-08,0.0028044730373628997,0.00823185261902907,0.0931582305583919,0.011588833499957986,0.019583503450715443,117.97317761334016,18.45994502762695,77.73260959643865
2009-03-10,5.967978305727434e-08,0.002833605518817497,0.008225165387631756,0.09366361491681169,0.012238397084806984,0.019892552842776114,123.41270341444354,18.414596012564484,83.72505642603662
2009-03-11,6.034383047369064e-08,0.0028769044357926077,0.008411457302673956,0.09367406140874132,0.012383865634701606,0.02009442961694678,133.53416074327785,18.32870601168622,86.56191012107054
2009-03-12,6.873425078484356e-08,0.002939574574746398,0.008777723040939395,0.09244995612516395,0.012383865634701606,0.019718251015696468,148.38880269387278,18.219373106839363,87.35816496327902
2009-03-13,8.25988072315749e-08,0.003001460441049585,0.009282075556722,0.08637868242987574,0.0122112732834771,0.01908645828269541,167.50999057254813,18.11340566508587,87.62579875906039
2009-03-14,9.879287347329389e-08,0.003039911393484203,0.009851275181067765,0.0750881440116615,0.011408789363362088,0.018524622470580968,188.81604164137707,18.008986630315945,87.59005842772183
2009-03-15,1.1519936207763543e-07,0.003045600966307173,0.010411768717240057,0.062082180931894285,0.010097399308381213,0.018106214892957908,209.39389758088245,17.89568697384924,87.24754386670725
2009-03-16,1.3088071339113343e-07,0.00303243343896139,0.010908385296559991,0.052125936811031205,0.008814639140668084,0.0178385436776689,226.79869405218764,17.78879443816788,86.85784187813209
2009-03-17,1.4506707371869693e-07,0.0030249301182866317,0.011307459008549348,0.04797901680474443,0.0078824489990113,0.0177291939831758,241.2488923809764,17.699453199238253,86.78391952132499
2009-03-18,1.5703362379777582e-07,0.0030314767416511116,0.011591013822277273,0.04735688046709881,0.007419158699864474,0.017746100858615776,254.98662796453044,17.632531711957963,87.3049285336934
2009-03-19,1.6739563182070884e-07,0.0030470156690992184,0.011738724590944478,0.04736813611637182,0.007348138728219783,0.017777978869629882,269.3721846478121,17.579277964083115,88.71748033783275
2009-03-20,1.777149194184648e-07,0.003067697045422039,0.011724186499737724,0.0473716925347115,0.007373441746601558,0.017797261989724072,281.8992449824917,17.521874428097718,90.83331874486609
2009-03-21,1.8922596824671345e-07,0.0030947399166521773,0.011531207443910223,0.047376202444513064,0.007405003570401202,0.01781579625177532,290.79677745949573,17.459192080209803,93.5927605256422
2009-03-22,2.014229272133411e-07,0.003133370437882887,0.011170818243900144,0.04744183069958903,0.007453602417766742,0.01784537174856993,297.25576028345057,17.411764472659,96.93739606219542
2009-03-23,2.1131130458746518e-07,0.0031812765322253153,0.010686380689776108,0.04777541429372089,0.007526364906464831,0.017884455686679783,303.6965090255694,17.3809108869322,101.56964562251768
2009-03-24,2.1572605789370113e-07,0.003226183037123504,0.01013404902437353,0.04860675502435635,0.007621929134552635,0.01789393867608133,310.86606556173473,17.37352104842127,108.36050084040296
2009-03-25,2.1363863671133276e-07,0.003259812858412332,0.009563525023859236,0.04989023002491515,0.00774838183186826,0.01775255757352487,319.7727573900493,17.395330076800303,117.12347519341465
2009-03-26,2.0399958903409598e-07,0.0032825867021794223,0.009025022422051207,0.05119897015420092,0.00791209320619041,0.017082723152395302,331.07458187574815,17.42821524844551,126.44871577043949
2009-03-27,1.860899816248478e-07,0.003295814294143063,0.008582163202456675,0.052084619758247366,0.008100168406896771,0.01575203729469336,344.41981692768985,17.453939718755716,134.61392733910083
2009-03-28,1.611339905221348e-07,0.0033036033814969855,0.008292694145558674,0.0524255953682515,0.008297664014351442,0.014312815043099628,359.6052839949792,17.471585019098598,140.5084444321314
2009-03-29,1.3186214423255166e-07,0.0033071782327964,0.0081810508624681,0.05238944683083451,0.00848233000927995,0.013685628137537922,375.8297502609574,17.479838443784978,144.7011701893126
2009-03-30,1.0261680980900896e-07,0.003306423113796014,0.008239857717456682,0.052283433222266695,0.008646507876547832,0.013557141463390003,388.9624856654096,17.47736424115768,147.6508556283808
2009-03-31,7.87390284745927e-08,0.0032996000239655246,0.0084330374822098,0.05220970699005269,0.00878884902942963,0.013523652971856178,396.10863531980146,17.463531405712207,148.36490822299066
2009-04-01,6.626428725345108e-08,0.0032826986245129797,0.00871395340476393,0.052166045962494204,0.008894800287745225,0.013489564469000431,398.7022884435216,17.438848696704188,145.73089031280122
2009-04-02,7.253965325576705e-08,0.0032492233839772136,0.009040692160777743,0.052123199027090394,0.008952348662191195,0.01345484037546917,400.6420320966318,17.408755151618916,139.9953978872954
2009-04-03,1.0224306044315622e-07,0.0031914316776255926,0.009365966296663367,0.052042282698781674,0.0089729772040573,0.013422200362474353,403.88761628638866,17.373370747939695,132.3617215562013
2009-04-04,1.5312962761182968e-07,0.0031023444867192963,0.009640717452448162,0.05190977614755514,0.00895205481767267,0.01339732195589971,408.4245139607074,17.340881101525913,124.2993974133521
2009-04-05,2.2050431389705625e-07,0.0029883616156489304,0.009844500876448505,0.05181467738734759,0.008761075588420646,0.013387404757345258,413.60530018463675,17.328177801098455,116.58262979605422
2009-04-06,2.9987877726275605e-07,0.0028697126091313018,0.010000448338077682,0.051811803741866384,0.00809509601984234,0.01336129635205802,417.80693864853805,17.339384582312338,109.87847752778517
2009-04-07,3.848314928937013e-07,0.0027837303585292682,0.010150724005843242,0.05185301414696504,0.007371488699807742,0.013373689050306725,420.22297881633864,17.370959331836936,103.98183848689008
2009-04-08,4.659473530395354e-07,0.002754803317126955,0.010330047788037167,0.051666666000429746,0.006923746314653418,0.013418944724702541,421.54317422311465,17.434362608480797,98.96226665288992
2009-04-09,5.318516579796048e-07,0.002761835462102022,0.01054874985693523,0.05113151608916764,0.006785422844441301,0.013767424161038638,422.5839029678093,17.53388066431176,94.33867698846034
2009-04-10,5.838656478301789e-07,0.002774308866989744,0.01080091558661579,0.05041528319033164,0.006733812176341458,0.013888157351750712,423.1179973018971,17.65230485362065,90.47379724391823
2009-04-11,6.362933247503467e-07,0.0027773893118545577,0.011080905295793963,0.0497976426861511,0.0067019661392804675,0.013993440876439443,423.14874142357934,17.765382875603176,88.5151080385746
2009-04-12,7.017618720476176e-07,0.002761298376773859,0.0113703879374609,0.049326165617294325,0.0066693880034395135,0.014098748614618508,422.71380245722764,17.88216540724441,88.27445056123086
2009-04-13,7.776428602866013e-07,0.002722579620844807,0.01161117854770895,0.04887375165541023,0.006624532561784412,0.014177114697117717,421.707240510167,18.00878270536049,88.28585405873395
2009-04-14,8.544332432625008e-07,0.0026632918751100312,0.01171747452464765,0.04843039134556543,0.0065727971629478184,0.01422288912101938,416.93244778963765,18.128387373902637,87.30923954315229
2009-04-15,9.224611686179187e-07,0.002581808834047753,0.01161850004821674,0.04800546590354467,0.006520030128081377,0.01425189290279345,396.2755676952881,18.216586687731418,84.82338427335401
2009-04-16,9.792401538947156e-07,0.0024799001413070582,0.01129465594675593,0.047625719018632856,0.006474171376446086,0.014282087197703408,350.4363986098024,18.267825754824642,81.59473887603946
2009-04-17,1.02471020123618e-06,0.002370625707241117,0.010777794602705207,0.047347532687169035,0.006444578888091062,0.014324558391721151,285.66538087528795,18.29818866591592,78.31181531850426
2009-04-18,1.073120546267093e-06,0.002273409203242585,0.010127601085337848,0.04712386542805795,0.006425063342655476,0.014374114525308025,222.28123842877062,18.325135973620885,74.86081402457044
2009-04-19,1.1541628566404882e-06,0.002204307037738163,0.009412698248413669,0.04668350398720254,0.006370793253346739,0.014391656810210046,180.5107416965699,18.347232736085168,71.41677490773077
2009-04-20,1.2554621335946847e-06,0.002165200622689513,0.008690636907488562,0.04552165002661142,0.006172906094752258,0.014311819870572248,165.7352389126107,18.35509738198386,68.40066642105157
2009-04-21,1.3894183199108726e-06,0.0021480758747090536,0.008018211700748516,0.043561160356130925,0.005765991538248226,0.01411879625149514,166.6878409840913,18.356083274259447,66.29124203217661
2009-04-22,1.6059894769131448e-06,0.0021481871036408153,0.007454749956506108,0.04106453734448969,0.0054448094526780184,0.013838779846336951,170.141855906371,18.354557251726348,66.23877200623905
2009-04-23,1.8708024391405024e-06,0.0021626451339382484,0.007069943611023733,0.038679865235461595,0.0050377971738154795,0.013508460882598775,172.2879376657308,18.35203420343119,68.07516420421794
2009-04-24,2.0585090988308144e-06,0.0021840372657008253,0.006910045763213446,0.03733795933424837,0.004969552361702618,0.012952968332342964,172.56461007516927,18.348098776720164,70.330706855962
2009-04-25,2.1285785848893893e-06,0.002206173838036581,0.006975096851885146,0.037068195781832805,0.004965740785368162,0.011789310323389396,171.08271989296435,18.335500428558873,72.19465360606573
2009-04-26,2.1434467282574004e-06,0.002226091430710761,0.007192582767365679,0.037068195781832805,0.0049638396313343575,0.010794019696350104,167.63050157503184,18.30532026052625,73.55733124777554
2009-04-27,2.148298889333422e-06,0.002241983333597854,0.007459220053989365,0.037068195781832805,0.00496542239203572,0.010207122839708978,161.80111614488848,18.26208529744158,74.4738632669315
2009-04-28,2.1496781795306976e-06,0.0022559022936347014,0.0077288161760816505,0.03634583081582644,0.004969507924690657,0.009834060257456015,154.22990752910314,18.200906124927453,75.37364966200529
2009-04-29,2.1469894049929425e-06,0.002270402036434718,0.008018205642605542,0.02990862479141622,0.004973797246995345,0.009531498605244996,146.31031583555415,18.125194502207584,76.83009027202937
2009-04-30,2.1416033891316512e-06,0.002284731961036479,0.008494914864705772,0.028043855216689832,0.004982932351725297,0.009259430898030446,138.4582468574859,18.02123417003279,78.44984877712209
2009-05-01,2.1346592598966574e-06,0.0023010415980952914,0.009768669187791111,0.01993593095455681,0.004991740912621878,0.009060599174667878,131.01553158880054,17.880192582784442,80.74703429902608
2009-05-02,2.126560303075036e-06,0.0023228007224420934,0.01233352881358269,0.018880035573135768,0.004996371203010579,0.008956093433408507,124.23509319066599,17.719456577797757,84.93982631539811
2009-05-03,2.1158085996813725e-06,0.0023518989838073137,0.015782237243668056,0.018575526607628127,0.005011794947720961,0.008848264331646545,118.4691558012877,17.57877673062626,91.35909521938942
2009-05-04,2.103668311581245e-06,0.00239017737922182,0.01913952478803756,0.018342123406827036,0.005059929250169735,0.008698983344698286,114.53052877125464,17.480709832080333,99.04999729490066
2009-05-05,2.093168647338802e-06,0.00242701168251647,0.021806323272352032,0.01809413086142872,0.005133699419383473,0.008521132204752344,112.58349055003556,17.435553968289536,106.41071672087588
2009-05-06,2.090836908396221e-06,0.0024429181618923017,0.023689352828894075,0.017765558562418488,0.005229724632582565,0.008342386304230577,109.98023701455683,17.43215501563013,112.3259303071056
2009-05-07,2.109913359613724e-06,0.0024326672100795027,0.024678238393893007,0.01737621195480271,0.005351236776082136,0.00820534325281441,105.272261177291,17.458667179149792,116.708235254567
2009-05-08,2.1670928524805238e-06,0.0024135458348375975,0.024971144030948786,0.01695563098174632,0.005512339808727135,0.008114832400498944,99.90676129345874,17.50805236710012,119.65013931359773
2009-05-09,2.237729503268587e-06,0.0024134407722607707,0.025091044616900506,0.01657362376453689,0.005707893110729687,0.008054082731037087,96.43167917651459,17.577463958575592,120.46416457611453
2009-05-10,2.27470315205969e-06,0.0024433032763070328,0.025260790262559774,0.016270591479554793,0.0057141366444775485,0.008029498317849987,95.17154708499396,17.65582970053381,119.40584414633663
2009-05-11,2.2883146543584633e-06,0.0024891326887189237,0.02561999837568164,0.016081099906320378,0.0054512776273474076,0.008062436779763071,94.63801514432626,17.726768632003942,117.6592591165563
2009-05-12,2.2989523749106483e-06,0.002539194184811067,0.026547796606952452,0.015962253684255724,0.005249877652985231,0.008131378629352043,94.43821940733648,17.7673659238601,115.81651530264517
2009-05-13,2.317586603561879e-06,0.0025929508338818456,0.029486075451302624,0.015882367734751598,0.005134783136158664,0.008218731186794014,95.1776454810049,17.77793072592008,113.79781908586456
2009-05-14,2.3449268200882897e-06,0.002651002057031813,0.036125119904921565,0.015824631548570466,0.005061538213714291,0.008328749300508271,97.05904795833248,17.77173221785058,111.54683548777626
2009-05-15,2.3714982888255782e-06,0.0027070012854050764,0.04158804385433999,0.015800925383591135,0.0050208886486708985,0.008441730669915775,99.76172621615305,17.75680340166628,109.26524662867357
2009-05-16,2.3931215308056062e-06,0.0027460882845629234,0.04469828131528845,0.015773511345144823,0.005003621539870559,0.008544515946220101,102.52445814261469,17.72875097321003,106.81664741269093
2009-05-17,2.414556632156271e-06,0.0027572313184200535,0.04539581423005858,0.015609263122441793,0.004974327020372778,0.008641104742362285,104.56495553985185,17.691279819511973,103.93853659178701
2009-05-18,2.44563808363434e-06,0.0027398049214704357,0.04536281680617186,0.01506141676874879,0.004918853772282959,0.00873291376230157,104.80043700983346,17.65035646818823,100.97352310544521
2009-05-19,2.490944983277049e-06,0.0026978284678814204,0.045270476621875506,0.014270084922248794,0.004835869774948571,0.008827365849854187,102.76280698999621,17.624287426357213,98.19904722469812
2009-05-20,2.5412878070169225e-06,0.0026421203941595825,0.04520319224978424,0.013746166586163094,0.00472537202928713,0.008916736179221722,98.53735841076347,17.627489407877857,95.97953587128208
2009-05-21,2.580898456008253e-06,0.0025883892030639307,0.045131536420672504,0.013767742656589413,0.004589013838417146,0.008975994883177591,92.26859121190455,17.65742806722021,94.8778269467469
2009-05-22,2.6136229057921463e-06,0.002548823768715294,0.04507680799568674,0.01406241465132179,0.0044306249320935145,0.009057735109191688,84.29199782389695,17.700675898729212,94.499963399974
2009-05-23,2.6598079819666005e-06,0.0025300296976318104,0.04530890010758581,0.014362431094251166,0.004268184082483015,0.009179449336209088,75.87264159954712,17.750941159562817,94.52030610981916
2009-05-24,2.7255831399588275e-06,0.0025326132601682207,0.04632997544636858,0.014657964983321711,0.004116969839313794,0.009332072091447442,67.93603270529019,17.800800145569784,94.76477799076928
2009-05-25,2.7919705934381156e-06,0.002551999825280669,0.047307053897388825,0.014936874195305393,0.003981109670648019,0.00948733235787379,60.8656099388875,17.860074618764493,95.24042332568337
2009-05-26,2.845893130633747e-06,0.0025832340392907206,0.04815401981850301,0.015214766573156511,0.0038800450274841867,0.009606210329285712,55.31985842585226,17.92634339588399,95.84927473049945
2009-05-27,2.891149557821103e-06,0.0026164386878202574,0.0485282183466393,0.015515697733585711,0.0038178970071558343,0.009678903526023479,53.66634300243119,17.982418352778573,96.15597977962712
2009-05-28,2.943711362464079e-06,0.002639623867664671,0.04860439945780292,0.01585418783998847,0.003780550455636607,0.00974593505461891,56.39639321950135,18.01909569825773,95.29745805263599
2009-05-29,3.0050085256034317e-06,0.0026435518137687963,0.048610115969363356,0.016263944390741247,0.003747818876737578,0.009809840159334476,63.37822998634779,18.04249968344028,93.3254894019788
2009-05-30,3.054091521506752e-06,0.0026213678793918093,0.048614236455228686,0.01664547661462665,0.00369641365275724,0.00975667010869143,77.5165005315645,18.05245046115903,90.72152741858503
2009-05-31,3.085126578069206e-06,0.0025734998655960414,0.048542167059744866,0.01661836301871349,0.0036125970411874935,0.009400277834530284,109.94310138101037,18.043827936310297,88.00496646721187
2009-06-01,3.116230392431689e-06,0.0025126888214464346,0.0481840442136727,0.015490817499863354,0.0034906096392933674,0.008694914977601881,158.42727574509843,18.017465152664645,85.4146581585061
2009-06-02,3.1542497890772815e-06,0.0024520043618355986,0.04741256490151983,0.013340784529133403,0.0033180852930997907,0.007811293881911489,194.08038686449896,17.978255162889784,83.4760096774791
2009-06-03,3.1856303991054402e-06,0.002397167667245709,0.04596247901905169,0.011402858166637338,0.00310299552691228,0.00700824127451111,211.20699988650836,17.91025367516342,83.84256140860509
2009-06-04,3.1926678733702688e-06,0.002348119107670113,0.044528407718800754,0.010039901438744211,0.002876426510006128,0.006469804665803001,222.14110629805367,17.804568458020483,88.48384297978369
2009-06-05,3.1828865461837733e-06,0.0023046774303332566,0.04366634868263286,0.009195725142786515,0.002670623822757761,0.006213663323486404,231.8263648666021,17.658916197612335,97.14543559865236
2009-06-06,3.1703297980683478e-06,0.0022748590916033783,0.04343994173771952,0.008525148017095181,0.002495948988860109,0.006116534460191267,239.74118546884122,17.49635759515449,107.91172586689056
2009-06-07,3.160006159307314e-06,0.002270598826079456,0.043383081566010874,0.007873479721349726,0.002345385064053274,0.006052159675791247,244.68406090219295,17.344090868818192,122.0561208924341
2009-06-08,3.1523339887120683e-06,0.0022921594174238062,0.043333794002226304,0.007186902647353206,0.0022122956650132528,0.005997392732671244,246.22280105809352,17.20110984189874,139.62775362301846
2009-06-09,3.1471576764669577e-06,0.0023333647400189087,0.04327049176561827,0.006442444890533844,0.002113826859298626,0.005958120568566226,245.0157798728004,17.060755525313134,157.12147527936588
2009-06-10,3.1356116312540256e-06,0.0023873087229270215,0.043196349138553615,0.005653037786454128,0.002057737504222945,0.0059383926951847,238.54653833539268,16.947740615066376,170.50356553665128
2009-06-11,3.099390862630296e-06,0.002449360528222658,0.04310838034229544,0.004907014899217366,0.002035871947957447,0.005936980635151268,224.7520961613561,16.870534710927473,179.79621528100188
2009-06-12,3.0452659538860786e-06,0.0025207099894844444,0.04302412145151451,0.004361189274043767,0.002038712878672026,0.005938131675012069,203.58080562993374,16.823516187869856,186.80379258238787
